Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,Week 0 Impressions,Week 1 Impressions,Week 0 eCPM,Week 1 eCPM,Week 0 Revenue,Week 1 Revenue,Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
9/28/2016,V1.1,9/30/2016,Bear Hug Media,BHUG1062A,Sweet Wedding Dessert Chef,Amazon,AdX,Tablet,Interstitial,1024x768,ca-mb-app-pub-5545962412010602/3640259639,,com.bearhugmedia.amazon_dessertmaker,Landscape,314,984,$0.31,$0.58,$0.10,$0.58,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/10/2016,Bear Hug Media,BHUG1064A,Sarah's Frozen Food Stand- Summer Snacks DIY,Amazon,AdColony Direct,Both,Rewarded Video,"480x320, 1024x768",app6aa50abd55b7405099,vz991148f963104fdcae,com.bearhugmedia.amazon_summerfrozenfood,Landscape,32,67,$1.19,$0.89,$0.04,$0.06,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/10/2016,Bear Hug Media,BHUG1064A,Sarah's Frozen Food Stand- Summer Snacks DIY,Amazon,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/2023799039,,com.bearhugmedia.amazon_summerfrozenfood,Landscape,3,1,$0.12,$0.02,$0.00,$0.00,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/10/2016,Bear Hug Media,BHUG1064A,Sarah's Frozen Food Stand- Summer Snacks DIY,Amazon,AdX,Phone,Interstitial,480x320,ca-mb-app-pub-5545962412010602/3500506919,,com.bearhugmedia.amazon_summerfrozenfood,Landscape,0,0,$0.00,$0.00,$0.00,$0.00,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/10/2016,Bear Hug Media,BHUG1064A,Sarah's Frozen Food Stand- Summer Snacks DIY,Amazon,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/4977214799,,com.bearhugmedia.amazon_summerfrozenfood,Landscape,170,247,$1.02,$1.07,$0.17,$0.26,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/10/2016,Bear Hug Media,BHUG1064A,Sarah's Frozen Food Stand- Summer Snacks DIY,Amazon,AdX,Tablet,Interstitial,1024x768,ca-mb-app-pub-5545962412010602/6453922679,,com.bearhugmedia.amazon_summerfrozenfood,Landscape,88,113,$0.69,$0.46,$0.06,$0.05,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.2,10/8/2016,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appb566404e2a76452caa,vz4d53fe54f60d44f997,1086846202,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,10/14/2016,N/A,N/A,
9/28/2016,V1.2,10/8/2016,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/3002068079,,1086846202,Portrait,142,783,$3.47,$3.64,$0.49,$2.85,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.2,10/8/2016,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/4478775959,,1086846202,Portrait,167,709,$10.77,$7.60,$1.80,$5.39,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.2,10/8/2016,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/5955483839,,1086846202,Portrait,205,"1,388",$7.05,$5.88,$1.44,$8.16,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.2,10/8/2016,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/7432191719,,1086846202,Portrait,217,"1,381",$6.49,$12.01,$1.41,$16.58,,,,,,,10/14/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012,Superhero doctor 2 - ER surgery,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app5e0ca5d36c7e439587,vzad6b36d7fd1041a8a4,1128297461,Portrait,"1,814","1,444",$7.23,$6.73,$13.11,$9.72,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012,Superhero doctor 2 - ER surgery,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/2582809919,,1128297461,Portrait,"2,666","2,739",$4.74,$5.55,$12.64,$15.20,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012,Superhero doctor 2 - ER surgery,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/4059517799,,1128297461,Portrait,"6,929","6,513",$8.00,$8.32,$55.43,$54.18,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012,Superhero doctor 2 - ER surgery,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/5536225679,,1128297461,Portrait,"5,349","5,370",$4.34,$4.54,$23.24,$24.37,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012,Superhero doctor 2 - ER surgery,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/7012933559,,1128297461,Portrait,"15,467","13,482",$3.83,$4.33,$59.27,$58.41,,,,,,,10/25/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012G,Superhero doctor 2 - ER surgery,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app37699b3e437a4690b5,vzf6eaaf871e0a481ba5,com.bravokidsmedia.android_superherodoctorsurgery,Portrait,"90,681","132,880",$1.45,$1.55,$131.15,$205.79,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012G,Superhero doctor 2 - ER surgery,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/8489641439,,com.bravokidsmedia.android_superherodoctorsurgery,Portrait,"240,120","419,783",$0.96,$0.92,$230.53,$385.38,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012G,Superhero doctor 2 - ER surgery,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/9966349319,,com.bravokidsmedia.android_superherodoctorsurgery,Portrait,"785,896","1,256,183",$0.92,$1.10,$719.26,"$1,381.20",,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012G,Superhero doctor 2 - ER surgery,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/2443057199,,com.bravokidsmedia.android_superherodoctorsurgery,Portrait,"129,116","191,306",$1.41,$1.41,$181.53,$268.93,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012G,Superhero doctor 2 - ER surgery,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/3919765079,,com.bravokidsmedia.android_superherodoctorsurgery,Portrait,"378,933","574,470",$0.81,$0.96,$307.60,$551.59,,,,,,,10/19/2016,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0010A,My Newborn Baby Mania - Pink Baby Shower Invitation,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app1ca0b3fe36e04827a6,vz2f9cec8c4ac84618b0,com.bravokidsmedia.amazon_newbornbabymania,Portrait,74,100,$1.75,$1.22,$0.13,$0.12,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0010A,My Newborn Baby Mania - Pink Baby Shower Invitation,Amazon,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/8908899599,,com.bravokidsmedia.amazon_newbornbabymania,Portrait,1,1,$4.92,$5.90,$0.00,$0.01,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0010A,My Newborn Baby Mania - Pink Baby Shower Invitation,Amazon,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/1385607479,,com.bravokidsmedia.amazon_newbornbabymania,Portrait,0,1,$0.00,$15.68,$0.00,$0.02,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0010A,My Newborn Baby Mania - Pink Baby Shower Invitation,Amazon,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/2862315359,,com.bravokidsmedia.amazon_newbornbabymania,Portrait,196,326,$1.37,$1.80,$0.27,$0.59,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0010A,My Newborn Baby Mania - Pink Baby Shower Invitation,Amazon,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/4339023239,,com.bravokidsmedia.amazon_newbornbabymania,Portrait,725,"1,081",$0.45,$0.75,$0.33,$0.82,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app3aa7c4d37d7f43138e,vza302db30f1a5439884,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,58,131,$1.42,$4.12,$0.08,$0.54,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/5396472959,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,4,13,$1.40,$1.26,$0.01,$0.02,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/6873180839,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,23,32,$0.90,$0.65,$0.02,$0.02,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/8349888719,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,286,525,$1.47,$1.66,$0.42,$0.87,,,,,,,N/A,N/A,N/A,
9/28/2016,V1.1,10/12/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/9826596599,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,740,"1,189",$0.69,$0.79,$0.51,$0.94,,,,,,,N/A,N/A,N/A,
9/27/2016,V1.0,11/23/2016,Bear Hug Media,BHUG102G,Celebrity Dentist,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app5df4d229f78f496d86,vzf909460742ad4c3381,com.bearhugmedia.android_celebritydentist,Portrait,"17,061","33,970",$6.23,$5.08,$106.24,$172.52,,,,,,,11/30/2016,N/A,N/A,
9/27/2016,V1.0,11/23/2016,Bear Hug Media,BHUG102G,Celebrity Dentist,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/2303304479,,com.bearhugmedia.android_celebritydentist,Portrait,"25,184","51,187",$1.18,$1.31,$29.71,$66.88,,,,,,,11/30/2016,N/A,N/A,
9/27/2016,V1.0,11/23/2016,Bear Hug Media,BHUG102G,Celebrity Dentist,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/3780012359,,com.bearhugmedia.android_celebritydentist,Portrait,"14,574","27,734",$1.49,$1.72,$21.74,$47.81,,,,,,,11/30/2016,N/A,N/A,
9/27/2016,V3.1.0.1,1/2/2017,Bear Hug Media,BHUG102A,Celebrity Dentist,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app33326a478fe4445d8c,vz98a3a2ed048e43749f,com.bearhugmedia.android_celebritydentist,Portrait,"1,744","1,189",$3.89,$2.26,$6.79,$2.69,,,,,,,1/23/2017,N/A,N/A,
9/27/2016,,,Bear Hug Media,BHUG102A,Celebrity Dentist,Amazon,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/5256720239,,com.bearhugmedia.android_celebritydentist,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/27/2016,,,Bear Hug Media,BHUG102A,Celebrity Dentist,Amazon,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/6733428119,,com.bearhugmedia.android_celebritydentist,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/26/2016,,,Bear Hug Media,BHUG031,Barbie Hair Salon,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app9d34a244c12c4c20b3,vzb6cd6a0792bf4b5da5,878009362,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/26/2016,,,Bear Hug Media,BHUG031,Barbie Hair Salon,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/8471032799,,878009362,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/26/2016,,,Bear Hug Media,BHUG031,Barbie Hair Salon,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/9947740679,,878009362,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/26/2016,,,Bear Hug Media,BHUG031,Barbie Hair Salon,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/2424448559,,878009362,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/26/2016,,,Bear Hug Media,BHUG031,Barbie Hair Salon,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/3901156439,,878009362,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
9/26/2016,V3.0,11/10/2016,Bear Hug Media,BHUG102,Celebrity Dentist,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app36dfd2d7bc0747198a,vz3c0adbdfc90a42aea9,670829713,Portrait,"40,177","75,233",$5.69,$5.74,$228.70,$431.54,,,,,,,11/14/2016,N/A,N/A,
9/26/2016,V3.0,11/10/2016,Bear Hug Media,BHUG102,Celebrity Dentist,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/5377864319,,670829713,Portrait,"27,555","47,311",$2.91,$2.60,$80.08,$122.95,,,,,,,11/14/2016,N/A,N/A,
9/26/2016,V3.0,11/10/2016,Bear Hug Media,BHUG102,Celebrity Dentist,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/6854572199,,670829713,Portrait,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,Not in use,11/14/2016,N/A,N/A,
9/26/2016,V3.0,11/10/2016,Bear Hug Media,BHUG102,Celebrity Dentist,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/8331280079,,670829713,Portrait,"40,996","73,538",$1.56,$1.65,$63.78,$121.21,,,,,,,11/14/2016,N/A,N/A,
9/26/2016,V3.0,11/10/2016,Bear Hug Media,BHUG102,Celebrity Dentist,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/9807987959,,670829713,Portrait,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,Not in use,11/14/2016,N/A,N/A,
9/26/2016,V1.2,10/12/2016,Bear Hug Media,BHUG1060,Royal Princess Magic Charm School - How to be a real princess,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appbba0f87d66b04cfca3,vz10b287dfc75a4ded8f,1071357657,Portrait,"9,073","11,348",$3.07,$2.26,$27.82,$25.69,,,,,,,N/A,N/A,N/A,
9/26/2016,V1.2,10/12/2016,Bear Hug Media,BHUG1060,Royal Princess Magic Charm School - How to be a real princess,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/2284695839,,1071357657,Portrait,"2,333","2,946",$2.39,$3.20,$5.58,$9.43,,,,,,,N/A,N/A,N/A,
9/26/2016,V1.2,10/12/2016,Bear Hug Media,BHUG1060,Royal Princess Magic Charm School - How to be a real princess,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/5238111599,,1071357657,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,N/A,N/A,N/A,
9/26/2016,V1.2,10/12/2016,Bear Hug Media,BHUG1060,Royal Princess Magic Charm School - How to be a real princess,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/3761403719,,1071357657,Portrait,"3,700","4,914",$2.76,$2.71,$10.21,$13.32,,,,,,,N/A,N/A,N/A,
9/26/2016,V1.2,10/12/2016,Bear Hug Media,BHUG1060,Royal Princess Magic Charm School - How to be a real princess,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/6714819479,,1071357657,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,N/A,N/A,N/A,
9/26/2016,V1.3,9/30/2016,Bear Hug Media,BHUG1063,Splash! Pranksters Pool Party,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app2a618eceeee445fcaa,vz30b54c1d8d094cca84,1095187684,Portrait,"3,680","10,259",$3.19,$3.57,$11.75,$36.65,,,,,,,10/24/2016,N/A,N/A,
9/26/2016,V1.3,9/30/2016,Bear Hug Media,BHUG1063,Splash! Pranksters Pool Party,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/8191527359,,1095187684,Portrait,"2,463","6,404",$4.17,$3.95,$10.28,$25.31,,,,,,,10/24/2016,N/A,N/A,
9/26/2016,V1.3,9/30/2016,Bear Hug Media,BHUG1063,Splash! Pranksters Pool Party,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/9668235239,,1095187684,Portrait,"4,672","12,574",$3.61,$4.84,$16.86,$60.81,,,,,,,10/24/2016,N/A,N/A,
9/26/2016,V1.3,9/30/2016,Bear Hug Media,BHUG1063,Splash! Pranksters Pool Party,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/2144943119,,1095187684,Portrait,"4,257","12,042",$3.92,$5.17,$16.67,$62.22,,,,,,,10/24/2016,N/A,N/A,
9/26/2016,V1.3,9/30/2016,Bear Hug Media,BHUG1063,Splash! Pranksters Pool Party,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/3621650999,,1095187684,Portrait,"9,932","26,879",$2.13,$2.59,$21.13,$69.62,,,,,,,10/24/2016,N/A,N/A,
9/26/2016,V1.3,10/12/2016,Bear Hug Media,BHUG1064,Sarah's Frozen Food Stand- Summer Snacks DIY,iOS,AdColony Direct,Both,Rewarded Video,"480x320, 1024x768",appdab8f337155b47d3b6,vzf1fb9e03c8c24a83a8,1105253674,Landscape,"2,410","4,107",$2.43,$2.32,$5.86,$9.54,,,,,,,10/25/2016,N/A,N/A,
9/26/2016,V1.3,10/12/2016,Bear Hug Media,BHUG1064,Sarah's Frozen Food Stand- Summer Snacks DIY,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/5098358879,,1105253674,Landscape,"1,893","3,037",$1.85,$1.60,$3.51,$4.87,,,,,,,10/25/2016,N/A,N/A,
9/26/2016,V1.3,10/12/2016,Bear Hug Media,BHUG1064,Sarah's Frozen Food Stand- Summer Snacks DIY,iOS,AdX,Phone,Interstitial,480x320,ca-mb-app-pub-5545962412010602/6575066759,,1105253674,Landscape,"1,080","1,691",$5.90,$5.78,$6.37,$9.77,,,,,,,10/25/2016,N/A,N/A,
9/26/2016,V1.3,10/12/2016,Bear Hug Media,BHUG1064,Sarah's Frozen Food Stand- Summer Snacks DIY,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/8051774639,,1105253674,Landscape,"3,877","6,490",$3.75,$4.15,$14.55,$26.94,,,,,,,10/25/2016,N/A,N/A,
9/26/2016,V1.3,10/12/2016,Bear Hug Media,BHUG1064,Sarah's Frozen Food Stand- Summer Snacks DIY,iOS,AdX,Tablet,Interstitial,1024x768,ca-mb-app-pub-5545962412010602/9528482519,,1105253674,Landscape,"2,079","3,304",$3.76,$3.82,$7.81,$12.61,,,,,,,10/25/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bear Hug Media,BHUG1065,Magic Descendants - Good vs. Bad 2 - Genie Warrior Laser Party,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app8b01c9d4a950461fa6,vz8691425a8886461abc,1110288027,Portrait,"2,663","2,802",$2.58,$1.98,$6.88,$5.54,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bear Hug Media,BHUG1065,Magic Descendants - Good vs. Bad 2 - Genie Warrior Laser Party,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/2005190399,,1110288027,Portrait,"1,591","2,150",$3.95,$4.08,$6.29,$8.77,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bear Hug Media,BHUG1065,Magic Descendants - Good vs. Bad 2 - Genie Warrior Laser Party,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/3481898279,,1110288027,Portrait,451,600,$5.75,$5.25,$2.59,$3.15,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bear Hug Media,BHUG1065,Magic Descendants - Good vs. Bad 2 - Genie Warrior Laser Party,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/4958606159,,1110288027,Portrait,"3,687","4,106",$5.28,$4.28,$19.45,$17.56,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bear Hug Media,BHUG1065,Magic Descendants - Good vs. Bad 2 - Genie Warrior Laser Party,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/6435314039,,1110288027,Portrait,709,715,$3.95,$3.92,$2.80,$2.81,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.2,10/10/2016,Beauty Salon Games Inc,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appdf902529c8d7441cb2,vz5d4ba21f6c67445c89,1059643522,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,N/A,N/A,N/A,
9/26/2016,V1.2,10/10/2016,Beauty Salon Games Inc,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/7213258319,,1059643522,Portrait,"4,058","4,233",$3.20,$3.95,$12.99,$16.71,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.2,10/10/2016,Beauty Salon Games Inc,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/8689966199,,1059643522,Portrait,"9,220","9,543",$6.13,$5.02,$56.53,$47.95,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.2,10/10/2016,Beauty Salon Games Inc,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/1166674079,,1059643522,Portrait,"2,954","2,746",$5.04,$4.95,$14.89,$13.60,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.2,10/10/2016,Beauty Salon Games Inc,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/2643381959,,1059643522,Portrait,"6,510","5,476",$4.75,$4.75,$30.90,$26.01,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bravo Kids Media Ltd,BKM0001,Pregnant Emergency Doctor – Surgery Simulator,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appf3d8996e7e3c43df9c,vzbbc7f675378940f1ba,1055570826,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Not in use,N/A,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bravo Kids Media Ltd,BKM0001,Pregnant Emergency Doctor – Surgery Simulator,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/4679100719,,1055570826,Portrait,"1,044","1,470",$3.38,$4.97,$3.53,$7.30,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bravo Kids Media Ltd,BKM0001,Pregnant Emergency Doctor – Surgery Simulator,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/7632516479,,1055570826,Portrait,"4,813","6,010",$5.11,$4.24,$24.58,$25.49,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bravo Kids Media Ltd,BKM0001,Pregnant Emergency Doctor – Surgery Simulator,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/6155808599,,1055570826,Portrait,"1,512","2,117",$4.04,$4.53,$6.11,$9.59,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.1,10/11/2016,Bravo Kids Media Ltd,BKM0001,Pregnant Emergency Doctor – Surgery Simulator,iOS,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-5545962412010602/9109224359,,1055570826,Portrait,"6,075","8,675",$4.04,$3.17,$24.52,$27.46,,,,,,,10/19/2016,N/A,N/A,
9/26/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0007,Vampire Doctor - Surgery Simulator,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app38e6dc3a28d0495189,vzd2d938e364cf475ab6,1108704302,Portrait,664,873,$6.04,$4.02,$4.01,$3.51,,,,,,,10/25/2016,N/A,N/A,
9/26/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0007,Vampire Doctor - Surgery Simulator,iOS,AdX,Phone,Banner,320x50,ca-mb-app-pub-5545962412010602/7772269199,,1108704302,Portrait,"1,042","1,439",$5.83,$6.89,$6.07,$9.92,,,,,,,10/25/2016,N/A,N/A,
9/26/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0007,Vampire Doctor - Surgery Simulator,iOS,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-5545962412010602/9248977079,,1108704302,Portrait,"1,943","2,647",$8.49,$8.60,$16.50,$22.78,,,,,,,10/25/2016,N/A,N/A,
9/26/2016,V1.2,10/13/2016,Bravo Kids Media Ltd,BKM0007,Vampire Doctor - Surgery Simulator,iOS,AdX,Tablet,Banner,728x90,ca-mb-app-pub-5545962412010602/1725684959,,1108704302,Portrait,"1,788","2,598",$4.55,$4.87,$8.14,$12.66,,,,,,,10/25/2016,N/A,N/A,
