"city","year","ad_id_request_update_date","app_latest_version","app_live_date","studio_name","project_code","app_name","platform","ad_network","device","ad_unit_type","ad_size","ad_unit_id","store_id_bundle_id","app_orientation","impressions_week0","impressions_week1","revenue_week0","revenue_week1","sessions_week0","sessions_week1","comment"
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015,BFF Movie Night Salon,iOS,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/1916195213,"1149649435",Portrait,4098,3456,603,598,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015,BFF Movie Night Salon,iOS,Mopub,Phone,Banner,"320x50","363f62600f554bf4a687090980a0c8e2","1149649435",Portrait,797,685,40,39,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015,BFF Movie Night Salon,iOS,Mopub,Phone,Interstitial,"320x480","6e5c3b13abbd4c8a8772a06f3e2dc401","1149649435",Portrait,177,63,24,21,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015,BFF Movie Night Salon,iOS,Mopub,Tablet,Banner,"728x90",a5d882d3212540c1b937355af169ff88,"1149649435",Portrait,841,1006,41,48,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015,BFF Movie Night Salon,iOS,Mopub,Tablet,Interstitial,"768x1024","3d0ac9e4f36944ba94f5524b8f4c1470","1149649435",Portrait,89,152,23,50,,,
NJ,2016,2016-08-30,V1.0,2016-09-13,Girls Beauty Salon Ltd/ Beauty Salon+,GBS010G,High School Back to School Party,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-2235886185539841/9079535211,com.girlsbeautysalon.android_hsbacktoschoolparty,Portrait,46899,5836,192,57,,,
NJ,2016,2016-08-30,V1.0,2016-09-13,Girls Beauty Salon Ltd/ Beauty Salon+,GBS010G,High School Back to School Party,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-2235886185539841/4509734818,com.girlsbeautysalon.android_hsbacktoschoolparty,Portrait,8834,1080,194,33,,,
NJ,2016,2016-08-30,V1.0,2016-09-13,Girls Beauty Salon Ltd/ Beauty Salon+,GBS010G,High School Back to School Party,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-2235886185539841/3033001617,com.girlsbeautysalon.android_hsbacktoschoolparty,Portrait,29677,4069,139,19,,,
NJ,2016,2016-08-30,V1.0,2016-09-13,Girls Beauty Salon Ltd/ Beauty Salon+,GBS010G,High School Back to School Party,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/5986468016,com.girlsbeautysalon.android_hsbacktoschoolparty,Portrait,6717,857,106,10,,,
NJ,2016,2016-08-30,V1.0,2016-09-13,Girls Beauty Salon Ltd/ Beauty Salon+,GBS010G,High School Back to School Party,Google Play,Mopub,Phone,Banner,"320x50","4e7e598d23da432088af47c30e81dcfa",com.girlsbeautysalon.android_hsbacktoschoolparty,Portrait,6339,17431,198,592,,,
NJ,2016,2016-08-30,V1.0,2016-09-13,Girls Beauty Salon Ltd/ Beauty Salon+,GBS010G,High School Back to School Party,Google Play,Mopub,Phone,Interstitial,"320x480",b39504259e594a2e83b4929b522fde4f,com.girlsbeautysalon.android_hsbacktoschoolparty,Portrait,8602,19142,480,1116,,,
NJ,2016,2016-08-30,V1.0,2016-09-13,Girls Beauty Salon Ltd/ Beauty Salon+,GBS010G,High School Back to School Party,Google Play,Mopub,Tablet,Banner,"728x90","29a3ec84c548418497479f72b7b3f5a4",com.girlsbeautysalon.android_hsbacktoschoolparty,Portrait,2060,9029,59,256,,,
NJ,2016,2016-08-30,V1.0,2016-09-13,Girls Beauty Salon Ltd/ Beauty Salon+,GBS010G,High School Back to School Party,Google Play,Mopub,Tablet,Interstitial,"768x1024","11807bb9be954a63af7b8bfd788c594f",com.girlsbeautysalon.android_hsbacktoschoolparty,Portrait,2866,7787,200,524,,,
NJ,2016,2016-08-30,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS011G,Fashion Makeup Salon - Lipstick Maker,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-2235886185539841/7323600419,com.girlsbeautysalon.android_lipstickmakersalon,Portrait,,,,,,,
NJ,2016,2016-08-30,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS011G,Fashion Makeup Salon - Lipstick Maker,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-2235886185539841/1277066812,com.girlsbeautysalon.android_lipstickmakersalon,Portrait,,,,,,,
NJ,2016,2016-08-30,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS011G,Fashion Makeup Salon - Lipstick Maker,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-2235886185539841/8800333616,com.girlsbeautysalon.android_lipstickmakersalon,Portrait,,,,,,,
NJ,2016,2016-08-30,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS011G,Fashion Makeup Salon - Lipstick Maker,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/2753800016,com.girlsbeautysalon.android_lipstickmakersalon,Portrait,,,,,,,
NJ,2016,2016-08-30,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS011G,Fashion Makeup Salon - Lipstick Maker,Google Play,Mopub,Phone,Banner,"320x50",d754252b545d49ceb98a2d30b5a2a257,com.girlsbeautysalon.android_lipstickmakersalon,Portrait,,,,,,,
NJ,2016,2016-08-30,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS011G,Fashion Makeup Salon - Lipstick Maker,Google Play,Mopub,Phone,Interstitial,"320x480","2988070f8a914e658242a09b2d1a42c7",com.girlsbeautysalon.android_lipstickmakersalon,Portrait,,,,,,,
NJ,2016,2016-08-30,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS011G,Fashion Makeup Salon - Lipstick Maker,Google Play,Mopub,Tablet,Banner,"728x90","177b604f39c943efb85e1cf4a89ebfd6",com.girlsbeautysalon.android_lipstickmakersalon,Portrait,,,,,,,
NJ,2016,2016-08-30,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS011G,Fashion Makeup Salon - Lipstick Maker,Google Play,Mopub,Tablet,Interstitial,"768x1024",de59007d337f44a39414f0b4f247cddb,com.girlsbeautysalon.android_lipstickmakersalon,Portrait,,,,,,,
NJ,2016,2016-08-30,V1.0,2016-11-02,Girls Beauty Salon Ltd/ Beauty Salon+,GBS012G,Fashion Boutique Shop,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-2235886185539841/4090932417,com.girlsbeautysalon.android_boutiqueshopsalon,Portrait,24339,77683,85,335,,,
NJ,2016,2016-08-30,V1.0,2016-11-02,Girls Beauty Salon Ltd/ Beauty Salon+,GBS012G,Fashion Boutique Shop,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-2235886185539841/7044398810,com.girlsbeautysalon.android_boutiqueshopsalon,Portrait,5578,15701,109,440,,,
NJ,2016,2016-08-30,V1.0,2016-11-02,Girls Beauty Salon Ltd/ Beauty Salon+,GBS012G,Fashion Boutique Shop,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-2235886185539841/5567665618,com.girlsbeautysalon.android_boutiqueshopsalon,Portrait,10913,38570,68,195,,,
NJ,2016,2016-08-30,V1.0,2016-11-02,Girls Beauty Salon Ltd/ Beauty Salon+,GBS012G,Fashion Boutique Shop,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/8521132017,com.girlsbeautysalon.android_boutiqueshopsalon,Portrait,2417,7196,28,160,,,
NJ,2016,2016-08-30,V1.0,2016-11-02,Girls Beauty Salon Ltd/ Beauty Salon+,GBS012G,Fashion Boutique Shop,Google Play,Mopub,Phone,Banner,"320x50","1626e2b722da4e06b394edf4546b7b8d",com.girlsbeautysalon.android_boutiqueshopsalon,Portrait,2569,7257,88,244,,,
NJ,2016,2016-08-30,V1.0,2016-11-02,Girls Beauty Salon Ltd/ Beauty Salon+,GBS012G,Fashion Boutique Shop,Google Play,Mopub,Phone,Interstitial,"320x480","2dedeb9c695842daa3d80f03efba003d",com.girlsbeautysalon.android_boutiqueshopsalon,Portrait,3973,12393,267,762,,,
NJ,2016,2016-08-30,V1.0,2016-11-02,Girls Beauty Salon Ltd/ Beauty Salon+,GBS012G,Fashion Boutique Shop,Google Play,Mopub,Tablet,Banner,"728x90","4b70334d12274670a0d696112bd25f5f",com.girlsbeautysalon.android_boutiqueshopsalon,Portrait,986,2473,44,104,,,
NJ,2016,2016-08-30,V1.0,2016-11-02,Girls Beauty Salon Ltd/ Beauty Salon+,GBS012G,Fashion Boutique Shop,Google Play,Mopub,Tablet,Interstitial,"768x1024",c91ee48e568948178318d52498d912bc,com.girlsbeautysalon.android_boutiqueshopsalon,Portrait,1438,4866,107,327,,,
NJ,2016,2016-08-30,V1.0,2016-12-04,Girls Beauty Salon Ltd/ Beauty Salon+,GBS013G,Fashion Designer - DIY Dress,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-2235886185539841/9858264414,com.girlsbeautysalon.android_fashiondiydress,Portrait,48,22204,0,279,,,
NJ,2016,2016-08-30,V1.0,2016-12-04,Girls Beauty Salon Ltd/ Beauty Salon+,GBS013G,Fashion Designer - DIY Dress,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-2235886185539841/3811730814,com.girlsbeautysalon.android_fashiondiydress,Portrait,5,6318,0,176,,,
NJ,2016,2016-08-30,V1.0,2016-12-04,Girls Beauty Salon Ltd/ Beauty Salon+,GBS013G,Fashion Designer - DIY Dress,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-2235886185539841/2334997611,com.girlsbeautysalon.android_fashiondiydress,Portrait,9,7703,0,130,,,
NJ,2016,2016-08-30,V1.0,2016-12-04,Girls Beauty Salon Ltd/ Beauty Salon+,GBS013G,Fashion Designer - DIY Dress,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/5288464012,com.girlsbeautysalon.android_fashiondiydress,Portrait,3,2259,0,48,,,
NJ,2016,2016-08-30,V1.0,2016-12-04,Girls Beauty Salon Ltd/ Beauty Salon+,GBS013G,Fashion Designer - DIY Dress,Google Play,Mopub,Phone,Banner,"320x50","0dc43064af474476977a7c295c319061",com.girlsbeautysalon.android_fashiondiydress,Portrait,0,4019,0,179,,,
NJ,2016,2016-08-30,V1.0,2016-12-04,Girls Beauty Salon Ltd/ Beauty Salon+,GBS013G,Fashion Designer - DIY Dress,Google Play,Mopub,Phone,Interstitial,"320x480",c99db0deb4134234ad5eb0c6470a7c41,com.girlsbeautysalon.android_fashiondiydress,Portrait,0,5546,0,507,,,
NJ,2016,2016-08-30,V1.0,2016-12-04,Girls Beauty Salon Ltd/ Beauty Salon+,GBS013G,Fashion Designer - DIY Dress,Google Play,Mopub,Tablet,Banner,"728x90",f60e3b1c6cff4be5a15cd36dfe2de53d,com.girlsbeautysalon.android_fashiondiydress,Portrait,0,989,0,44,,,
NJ,2016,2016-08-30,V1.0,2016-12-04,Girls Beauty Salon Ltd/ Beauty Salon+,GBS013G,Fashion Designer - DIY Dress,Google Play,Mopub,Tablet,Interstitial,"768x1024","8565858ccf9c4b73961d2df44ca16df4",com.girlsbeautysalon.android_fashiondiydress,Portrait,0,1425,0,164,,,
NJ,2016,2016-08-30,V1.0,2016-09-28,Girls Beauty Salon Ltd/ Beauty Salon+,GBS014G,Back to School Teacher Makeover,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-2235886185539841/8102329619,com.girlsbeautysalon.android_backtoschoolteachermakeover,Portrait,0,37136,0,282,,,The delay of the traffic was caused by the unverified PIN
NJ,2016,2016-08-30,V1.0,2016-09-28,Girls Beauty Salon Ltd/ Beauty Salon+,GBS014G,Back to School Teacher Makeover,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-2235886185539841/2055796018,com.girlsbeautysalon.android_backtoschoolteachermakeover,Portrait,0,7640,0,246,,,The delay of the traffic was caused by the unverified PIN
NJ,2016,2016-08-30,V1.0,2016-09-28,Girls Beauty Salon Ltd/ Beauty Salon+,GBS014G,Back to School Teacher Makeover,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-2235886185539841/9579062816,com.girlsbeautysalon.android_backtoschoolteachermakeover,Portrait,0,25660,0,184,,,The delay of the traffic was caused by the unverified PIN
NJ,2016,2016-08-30,V1.0,2016-09-28,Girls Beauty Salon Ltd/ Beauty Salon+,GBS014G,Back to School Teacher Makeover,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/3532529214,com.girlsbeautysalon.android_backtoschoolteachermakeover,Portrait,0,5025,0,103,,,The delay of the traffic was caused by the unverified PIN
NJ,2016,2016-08-30,V1.0,2016-09-28,Girls Beauty Salon Ltd/ Beauty Salon+,GBS014G,Back to School Teacher Makeover,Google Play,Mopub,Phone,Banner,"320x50","7cc1ef9153cd4fcd985988fc86681ff7",com.girlsbeautysalon.android_backtoschoolteachermakeover,Portrait,4106,7968,148,264,,,
NJ,2016,2016-08-30,V1.0,2016-09-28,Girls Beauty Salon Ltd/ Beauty Salon+,GBS014G,Back to School Teacher Makeover,Google Play,Mopub,Phone,Interstitial,"320x480","8d1674039a0c4432b8f06e557671c64b",com.girlsbeautysalon.android_backtoschoolteachermakeover,Portrait,5423,10767,341,826,,,
NJ,2016,2016-08-30,V1.0,2016-09-28,Girls Beauty Salon Ltd/ Beauty Salon+,GBS014G,Back to School Teacher Makeover,Google Play,Mopub,Tablet,Banner,"728x90","1ef55ca1ba68437bbaa5c20064162e9c",com.girlsbeautysalon.android_backtoschoolteachermakeover,Portrait,1060,2159,32,53,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026,Halloween Salon - Face Paint Party,iOS,Mopub,Tablet,Banner,"728x90",a5d6dc7d5811469bb1c3208aa2cf68bc,"1149648722",Portrait,,,,,,,
NJ,2016,2016-08-30,V1.0,2016-09-28,Girls Beauty Salon Ltd/ Beauty Salon+,GBS014G,Back to School Teacher Makeover,Google Play,Mopub,Tablet,Interstitial,"768x1024",f83fe43c2e3744d58c56e7c02c3975db,com.girlsbeautysalon.android_backtoschoolteachermakeover,Portrait,2768,5085,144,291,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015G,BFF Movie Night Salon,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-2235886185539841/4869661618,com.girlsbeautysalon.android_bffmovienightsalon,Portrait,24749,67604,119,319,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015G,BFF Movie Night Salon,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-2235886185539841/7823128019,com.girlsbeautysalon.android_bffmovienightsalon,Portrait,5333,14370,95,441,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015G,BFF Movie Night Salon,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-2235886185539841/6346394814,com.girlsbeautysalon.android_bffmovienightsalon,Portrait,12434,43338,61,321,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015G,BFF Movie Night Salon,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/9299861219,com.girlsbeautysalon.android_bffmovienightsalon,Portrait,2478,8411,34,225,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015G,BFF Movie Night Salon,Google Play,Mopub,Phone,Banner,"320x50","0210c1be1b8a44dfa6cb5b5a7818a3d8",com.girlsbeautysalon.android_bffmovienightsalon,Portrait,3149,11087,124,458,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015G,BFF Movie Night Salon,Google Play,Mopub,Phone,Interstitial,"320x480","8900c23de21340988d3337f48dd08d28",com.girlsbeautysalon.android_bffmovienightsalon,Portrait,5201,14693,341,997,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015G,BFF Movie Night Salon,Google Play,Mopub,Tablet,Banner,"728x90",be6ef25a21f74d5484c94d6d2ec54577,com.girlsbeautysalon.android_bffmovienightsalon,Portrait,1173,3731,55,169,,,
NJ,2016,2016-08-30,V1.0,2016-11-09,Girls Beauty Salon Ltd/ Beauty Salon+,GBS015G,BFF Movie Night Salon,Google Play,Mopub,Tablet,Interstitial,"768x1024","882e2c8156574cb4bbe9d82290b48089",com.girlsbeautysalon.android_bffmovienightsalon,Portrait,1876,6833,132,501,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009,Circus Salon,iOS,Admob,Phone,Banner,"320x50",ca-app-pub-2235886185539841/6544871211,"1149648086",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009,Circus Salon,iOS,Admob,Phone,Interstitial,"320x480",ca-app-pub-2235886185539841/9498337615,"1149648086",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009,Circus Salon,iOS,Admob,Tablet,Banner,"728x90",ca-app-pub-2235886185539841/8021604410,"1149648086",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009,Circus Salon,iOS,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/1975070815,"1149648086",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009,Circus Salon,iOS,Mopub,Phone,Banner,"320x50","1234ac9c39ad4de8bab934897b2c27ee","1149648086",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009,Circus Salon,iOS,Mopub,Phone,Interstitial,"320x480","2333164096464b3fade49eaf14d847a9","1149648086",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009,Circus Salon,iOS,Mopub,Tablet,Banner,"728x90","3bd4430bddf247d4a2ccb516a4ae7ee7","1149648086",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009,Circus Salon,iOS,Mopub,Tablet,Interstitial,"768x1024","45aaf31e853b46f1b2e36e5e5fa45a7d","1149648086",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009G,Circus Salon,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-2235886185539841/6405270418,com.girlsbeautysalon_circussalonstory,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009G,Circus Salon,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-2235886185539841/9358736814,com.girlsbeautysalon_circussalonstory,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009G,Circus Salon,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-2235886185539841/7882003612,com.girlsbeautysalon_circussalonstory,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009G,Circus Salon,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-2235886185539841/1835470015,com.girlsbeautysalon_circussalonstory,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009G,Circus Salon,Google Play,Mopub,Phone,Banner,"320x50","404c01df8b2e4704b004ef27f5a5fa36",com.girlsbeautysalon_circussalonstory,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009G,Circus Salon,Google Play,Mopub,Phone,Interstitial,"320x480","6ec970d62ecc42b4a51b958769243ca5",com.girlsbeautysalon_circussalonstory,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009G,Circus Salon,Google Play,Mopub,Tablet,Banner,"728x90","394ada0e5abe4e2fa0a1395ef6d04f5c",com.girlsbeautysalon_circussalonstory,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Girls Beauty Salon Ltd/ Beauty Salon+,GBS009G,Circus Salon,Google Play,Mopub,Tablet,Interstitial,"768x1024","3438b46d83fe4123beb22a7168004568",com.girlsbeautysalon_circussalonstory,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026,Halloween Salon - Face Paint Party,iOS,Admob,Phone,Banner,"320x50",ca-app-pub-6350873668267763/2178885531,"1149648722",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026,Halloween Salon - Face Paint Party,iOS,Admob,Phone,Interstitial,"320x480",ca-app-pub-6350873668267763/5132351934,"1149648722",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026,Halloween Salon - Face Paint Party,iOS,Admob,Tablet,Banner,"728x90",ca-app-pub-6350873668267763/3655618732,"1149648722",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026,Halloween Salon - Face Paint Party,iOS,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-6350873668267763/6609085132,"1149648722",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026,Halloween Salon - Face Paint Party,iOS,Mopub,Phone,Banner,"320x50",e05e05a5778a45119675e564a97abd72,"1149648722",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026,Halloween Salon - Face Paint Party,iOS,Mopub,Phone,Interstitial,"320x480","5dcd7e343057444e8ac71a4be2f63704","1149648722",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026,Halloween Salon - Face Paint Party,iOS,Mopub,Tablet,Interstitial,"768x1024","7dcc0b6a8518447d8131edc7de0526b3","1149648722",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026G,Halloween Salon - Face Paint Party,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-6350873668267763/9562551531,com.make_up_inc.android_halloweensalonparty,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026G,Halloween Salon - Face Paint Party,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-6350873668267763/3516017936,com.make_up_inc.android_halloweensalonparty,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026G,Halloween Salon - Face Paint Party,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-6350873668267763/2039284730,com.make_up_inc.android_halloweensalonparty,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026G,Halloween Salon - Face Paint Party,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-6350873668267763/4992751131,com.make_up_inc.android_halloweensalonparty,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026G,Halloween Salon - Face Paint Party,Google Play,Mopub,Phone,Banner,"320x50","322859f5fccc4d329c8279e48039f610",com.make_up_inc.android_halloweensalonparty,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026G,Halloween Salon - Face Paint Party,Google Play,Mopub,Phone,Interstitial,"320x480",f68014d84e514f779a42f67657c19030,com.make_up_inc.android_halloweensalonparty,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026G,Halloween Salon - Face Paint Party,Google Play,Mopub,Tablet,Banner,"728x90",d792c6f4a5c34553823a5ebce3691793,com.make_up_inc.android_halloweensalonparty,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Make-Up Inc,MUI026G,Halloween Salon - Face Paint Party,Google Play,Mopub,Tablet,Interstitial,"768x1024","7ab615fe7cbf4591a0eccdcfe4cd60c7",com.make_up_inc.android_halloweensalonparty,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009,Magic Wizard World,iOS,Admob,Phone,Banner,"320x50",ca-app-pub-8491607556597018/9059091488,"1149647726",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009,Magic Wizard World,iOS,Admob,Phone,Interstitial,"320x480",ca-app-pub-8491607556597018/3012557888,"1149647726",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009,Magic Wizard World,iOS,Admob,Tablet,Banner,"728x90",ca-app-pub-8491607556597018/1535824683,"1149647726",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009,Magic Wizard World,iOS,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-8491607556597018/4489291080,"1149647726",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009,Magic Wizard World,iOS,Mopub,Phone,Banner,"320x50","5f8ced0870f4419dbafe5c254330127f","1149647726",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009,Magic Wizard World,iOS,Mopub,Phone,Interstitial,"320x480",a5994e18b3fb4edea4c41481291cc329,"1149647726",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009,Magic Wizard World,iOS,Mopub,Tablet,Banner,"728x90","9661af3193c14912a5695fbb134ce25b","1149647726",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009,Magic Wizard World,iOS,Mopub,Tablet,Interstitial,"768x1024","13c10d16273844f3a179056dceaa521a","1149647726",Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009G,Magic Wizard World,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-8491607556597018/7442757483,net.girls_game.android_fantasticwizardgirl,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009G,Magic Wizard World,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-8491607556597018/2872957084,net.girls_game.android_fantasticwizardgirl,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009G,Magic Wizard World,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-8491607556597018/8919490683,net.girls_game.android_fantasticwizardgirl,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009G,Magic Wizard World,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-8491607556597018/4349690287,net.girls_game.android_fantasticwizardgirl,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009G,Magic Wizard World,Google Play,Mopub,Phone,Banner,"320x50","74c87708097d47648838cdd89642a258",net.girls_game.android_fantasticwizardgirl,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009G,Magic Wizard World,Google Play,Mopub,Phone,Interstitial,"320x480","7b71fbb534a44adb89e4662733c6b959",net.girls_game.android_fantasticwizardgirl,Portrait,,,,,,,
NJ,2016,2016-08-29,,,Media for Girls Ltd / Girl Games!,MFG009G,Magic Wizard World,Google Play,Mopub,Tablet,Banner,"728x90","2183d8e6482d4cf2a774eff73594dd4c",net.girls_game.android_fantasticwizardgirl,Portrait,,,,,,,
